kepid,kepoi_name,koi_disposition,koi_score
8588377,K03861.01,FALSE POSITIVE,0.0000
3644601,K03862.01,FALSE POSITIVE,0.0000
4242692,K03928.01,CONFIRMED,0.9970
8781480,K03929.01,FALSE POSITIVE,0.0000
6783732,K07790.01,FALSE POSITIVE,0.0000
11607176,K03930.01,FALSE POSITIVE,0.0000
10661718,K03931.01,FALSE POSITIVE,0.0000
6105462,K02098.02,CONFIRMED,0.9770
8257205,K01986.02,CONFIRMED,0.9890
6470516,K03705.01,FALSE POSITIVE,0.0000
6891124,K07796.01,CANDIDATE,0.9740
7770471,K03706.01,FALSE POSITIVE,0.0000
5130380,K03707.01,FALSE POSITIVE,0.0000
6314173,K03708.01,FALSE POSITIVE,0.0000
5688997,K03784.01,FALSE POSITIVE,0.0000
9489524,K02029.04,CANDIDATE,0.8630
7031340,K07804.01,FALSE POSITIVE,0.0000
4073730,K03785.01,FALSE POSITIVE,0.0000
2854948,K03786.01,FALSE POSITIVE,0.0000
7813039,K03787.01,CANDIDATE,0.0000
3644601,K03862.02,FALSE POSITIVE,0.0000
8459354,K03863.01,FALSE POSITIVE,0.0000
6531617,K07785.01,CANDIDATE,0.3230
4164922,K03864.01,CONFIRMED,1.0000
12061969,K02061.02,CONFIRMED,0.9980
4164922,K03864.02,CANDIDATE,0.9990
10328393,K01905.03,CONFIRMED,0.9980
10259029,K03630.01,FALSE POSITIVE,0.0000
8299947,K03631.01,FALSE POSITIVE,0.0000
3335813,K03632.01,FALSE POSITIVE,0.0000
11858741,K03633.01,FALSE POSITIVE,0.0000
6363494,K03634.01,FALSE POSITIVE,0.0000
2576107,K03709.01,FALSE POSITIVE,0.0000
9532421,K03710.01,FALSE POSITIVE,0.0000
6936966,K07797.01,FALSE POSITIVE,0.0000
5653849,K03711.01,FALSE POSITIVE,0.0000
2437060,K03712.01,FALSE POSITIVE,0.0010
8127648,K03713.01,FALSE POSITIVE,0.0000
11564013,K03714.01,FALSE POSITIVE,0.0000
9405541,K03788.01,FALSE POSITIVE,0.0000
8906045,K03789.01,FALSE POSITIVE,0.0000
7031638,K07805.01,FALSE POSITIVE,0.0000
7296094,K03790.01,FALSE POSITIVE,0.0050
5437945,K03791.01,CONFIRMED,0.0000
12009347,K03792.01,FALSE POSITIVE,0.0000
4037163,K03793.01,FALSE POSITIVE,0.0000
5535890,K03865.01,FALSE POSITIVE,0.0000
5215980,K03866.01,FALSE POSITIVE,0.0000
9353742,K03867.01,CONFIRMED,1.0000
9178185,K03868.01,FALSE POSITIVE,0.0000
6290382,K03869.01,FALSE POSITIVE,0.0000
3327992,K03635.01,FALSE POSITIVE,0.0000
5649206,K03636.01,FALSE POSITIVE,0.0000
5193384,K03637.01,FALSE POSITIVE,0.0000
5181804,K03638.01,FALSE POSITIVE,0.0000
10491544,K03639.01,FALSE POSITIVE,0.0000
9101496,K01915.02,CONFIRMED,0.8080
11450414,K01992.02,CONFIRMED,1.0000
4937143,K03715.01,FALSE POSITIVE,0.0000
8719324,K03716.01,FALSE POSITIVE,0.0000
11241814,K03717.01,FALSE POSITIVE,0.0000
5036537,K03718.01,FALSE POSITIVE,0.0000
9837083,K03719.01,FALSE POSITIVE,0.0000
12557548,K03794.01,CONFIRMED,0.7610
3657758,K02034.02,CONFIRMED,1.0000
7031726,K07806.01,FALSE POSITIVE,0.0000
3338660,K03795.01,FALSE POSITIVE,0.0000
3338674,K03796.01,FALSE POSITIVE,0.0000
5546277,K03797.01,FALSE POSITIVE,0.0000
8258160,K03870.01,FALSE POSITIVE,0.0000
9752982,K03871.01,FALSE POSITIVE,0.0000
4666008,K03872.01,FALSE POSITIVE,0.0000
8430105,K03873.01,FALSE POSITIVE,0.0000
9517393,K02076.02,CONFIRMED,1.0000
8052474,K03640.01,FALSE POSITIVE,0.0000
3534118,K03641.01,FALSE POSITIVE,0.0000
3534118,K03641.02,FALSE POSITIVE,0.0000
2441161,K03642.01,FALSE POSITIVE,0.0000
3231120,K03643.01,FALSE POSITIVE,0.0000
12216706,K03644.01,FALSE POSITIVE,0.0000
12216706,K03644.02,FALSE POSITIVE,
10735331,K03720.01,FALSE POSITIVE,0.0000
7763269,K03721.01,FALSE POSITIVE,0.0000
8365739,K03722.01,CANDIDATE,0.2070
5471606,K03723.01,FALSE POSITIVE,0.0000
11200405,K03724.01,FALSE POSITIVE,0.0220
5475736,K03798.01,FALSE POSITIVE,0.0000
9049673,K03799.01,FALSE POSITIVE,0.0000
7031898,K07807.01,FALSE POSITIVE,0.0000
9593759,K03800.01,FALSE POSITIVE,0.0000
8827930,K03801.01,CANDIDATE,0.9900
5020044,K03802.01,FALSE POSITIVE,0.0000
11560037,K03874.01,FALSE POSITIVE,0.0000
11911561,K03875.01,FALSE POSITIVE,1.0000
6547322,K07786.01,FALSE POSITIVE,0.0000
3440118,K03876.01,CONFIRMED,1.0000
9159265,K03877.01,FALSE POSITIVE,0.0000
4472818,K03878.01,CONFIRMED,0.9820
5816806,K03645.01,FALSE POSITIVE,0.0000
6531496,K03646.01,FALSE POSITIVE,0.0000
9661869,K03647.01,FALSE POSITIVE,0.0000
6790592,K07791.01,CANDIDATE,0.8050
9411166,K01922.03,CONFIRMED,1.0000
3097352,K03648.01,FALSE POSITIVE,0.0000
6066379,K03649.01,FALSE POSITIVE,0.0000
6508221,K00416.03,CANDIDATE,0.9810
12154526,K02004.02,CONFIRMED,1.0000
6952971,K07798.01,CANDIDATE,0.4750
3459199,K03725.01,FALSE POSITIVE,0.0000
6973796,K03726.01,FALSE POSITIVE,0.0000
12023089,K03727.01,FALSE POSITIVE,
6286155,K03803.01,FALSE POSITIVE,0.0000
7831363,K03804.01,FALSE POSITIVE,0.0000
8804845,K02039.02,CONFIRMED,0.9940
4663185,K03805.01,FALSE POSITIVE,0.0000
5305471,K03806.01,FALSE POSITIVE,0.0000
5560830,K03879.01,FALSE POSITIVE,0.0000
4147444,K03880.01,CANDIDATE,0.0000
8211824,K03881.01,FALSE POSITIVE,
5980800,K03882.01,FALSE POSITIVE,
9592850,K03883.01,FALSE POSITIVE,0.0000
6227560,K03650.01,FALSE POSITIVE,0.0000
5866104,K03651.01,FALSE POSITIVE,0.0000
8256044,K03652.01,FALSE POSITIVE,0.0000
8780968,K03653.01,FALSE POSITIVE,0.0000
6960446,K03654.01,FALSE POSITIVE,0.0000
8264097,K03655.01,FALSE POSITIVE,0.0000
7515679,K03728.01,CONFIRMED,0.0000
9674592,K03729.01,FALSE POSITIVE,0.0000
9674592,K03729.02,FALSE POSITIVE,0.0000
10879213,K03730.01,FALSE POSITIVE,0.0000
5650314,K03731.01,FALSE POSITIVE,0.0860
6962901,K07799.01,FALSE POSITIVE,0.0000
8302302,K03732.01,FALSE POSITIVE,0.0000
10581918,K03807.01,FALSE POSITIVE,0.0000
3851949,K03808.01,FALSE POSITIVE,0.0060
9097892,K03809.01,FALSE POSITIVE,0.0000
5769943,K03810.01,CANDIDATE,0.0000
4638237,K03811.01,CANDIDATE,0.9960
9351316,K02078.02,CONFIRMED,1.0000
4579313,K03884.01,FALSE POSITIVE,0.0000
11614528,K03885.01,FALSE POSITIVE,0.0000
8848288,K03886.01,FALSE POSITIVE,0.0000
6590307,K07787.01,FALSE POSITIVE,0.0000
5308419,K03887.01,FALSE POSITIVE,0.0000
6312521,K03656.01,FALSE POSITIVE,0.0000
4579321,K03657.01,FALSE POSITIVE,0.0000
5202905,K01932.02,CONFIRMED,0.6360
1575690,K03658.01,FALSE POSITIVE,0.0000
4386047,K03659.01,FALSE POSITIVE,0.0000
5103998,K03660.01,FALSE POSITIVE,0.0000
9655858,K03733.01,FALSE POSITIVE,0.0000
12154526,K02004.03,CANDIDATE,0.8730
10275880,K03734.01,FALSE POSITIVE,0.0000
2166200,K03735.01,FALSE POSITIVE,0.0000
3547315,K03736.01,FALSE POSITIVE,0.0000
6933781,K03737.01,FALSE POSITIVE,0.0000
6148271,K03812.01,FALSE POSITIVE,0.0000
5386904,K03813.01,FALSE POSITIVE,1.0000
2997178,K03814.01,FALSE POSITIVE,0.0000
8956206,K02048.02,FALSE POSITIVE,
6507433,K03815.01,CANDIDATE,1.0000
8260198,K03888.01,FALSE POSITIVE,0.0000
10733174,K03889.01,FALSE POSITIVE,0.0000
8564976,K03890.01,FALSE POSITIVE,1.0000
8765560,K03891.01,CANDIDATE,1.0000
11760860,K03892.01,CONFIRMED,1.0000
7910148,K03661.01,FALSE POSITIVE,0.0000
12459731,K03662.01,FALSE POSITIVE,0.0000
12735740,K03663.01,CONFIRMED,0.9630
4678875,K03664.01,FALSE POSITIVE,0.0000
7812175,K03665.01,FALSE POSITIVE,0.0000
7708193,K03666.01,FALSE POSITIVE,0.0000
5478083,K03738.01,FALSE POSITIVE,0.0000
10857342,K03739.01,FALSE POSITIVE,0.0000
5215700,K03740.01,FALSE POSITIVE,0.0000
8780959,K03741.01,FALSE POSITIVE,0.0000
8780959,K03741.02,CANDIDATE,0.0000
5565486,K03742.01,FALSE POSITIVE,0.0000
8453214,K01776.01,FALSE POSITIVE,0.0000
8552719,K01792.01,CONFIRMED,0.9270
8556077,K02027.01,FALSE POSITIVE,0.0000
7757698,K07848.01,FALSE POSITIVE,0.2070
8625821,K01859.01,FALSE POSITIVE,0.0000
8652999,K01953.01,FALSE POSITIVE,0.0000
12164770,K02088.01,FALSE POSITIVE,0.0000
9541322,K02089.01,FALSE POSITIVE,0.0000
10470616,K02112.01,FALSE POSITIVE,0.0000
10362031,K02118.01,FALSE POSITIVE,0.0150
6373680,K02127.01,FALSE POSITIVE,0.0000
10963242,K01312.02,FALSE POSITIVE,
9150827,K01408.02,FALSE POSITIVE,
9957351,K03964.01,FALSE POSITIVE,0.0000
5385575,K03965.01,FALSE POSITIVE,0.0000
3732035,K03966.01,CONFIRMED,0.9940
5385697,K03967.01,FALSE POSITIVE,0.0000
5385697,K03967.02,FALSE POSITIVE,0.0000
8823833,K03968.01,FALSE POSITIVE,0.0000
5008501,K01666.01,CANDIDATE,0.0450
5015913,K01667.01,FALSE POSITIVE,0.0000
5103942,K01668.01,FALSE POSITIVE,0.0000
5184709,K01670.01,CANDIDATE,0.3840
5195172,K01671.01,CONFIRMED,0.9790
8678664,K01782.01,FALSE POSITIVE,0.0000
8832512,K01821.01,CONFIRMED,1.0000
8892721,K01844.01,FALSE POSITIVE,0.0000
7778664,K07849.01,CANDIDATE,0.9210
9042357,K01993.01,FALSE POSITIVE,0.0000
9115681,K01865.01,FALSE POSITIVE,0.0000
10481045,K02320.01,FALSE POSITIVE,0.0000
8107034,K02322.01,FALSE POSITIVE,
3962751,K02326.01,FALSE POSITIVE,
8582291,K02330.01,FALSE POSITIVE,0.0010
5110683,K02334.01,FALSE POSITIVE,
7967861,K02349.01,FALSE POSITIVE,
8179325,K02359.01,FALSE POSITIVE,0.0000
5211199,K02158.02,CANDIDATE,1.0000
5475494,K03969.01,FALSE POSITIVE,0.0000
9412445,K03970.01,FALSE POSITIVE,0.0000
7866914,K03971.01,FALSE POSITIVE,
6057684,K03972.01,FALSE POSITIVE,0.0000
5271608,K01673.01,FALSE POSITIVE,0.0090
5357470,K01674.01,FALSE POSITIVE,0.0000
5443775,K01676.01,FALSE POSITIVE,0.0000
5527172,K01678.01,FALSE POSITIVE,0.0840
7386391,K07837.01,FALSE POSITIVE,0.0900
5529643,K01679.01,FALSE POSITIVE,0.0000
9366989,K01785.01,FALSE POSITIVE,0.0000
9468717,K01954.01,FALSE POSITIVE,0.0000
9528420,K01742.01,FALSE POSITIVE,0.2340
9529744,K01806.01,FALSE POSITIVE,0.0000
7834712,K07850.01,CANDIDATE,0.9660
9574614,K01745.01,CANDIDATE,0.0000
9674608,K01795.01,FALSE POSITIVE,0.0000
8495415,K02362.01,FALSE POSITIVE,0.0030
10341905,K02391.01,FALSE POSITIVE,0.0000
10336927,K02394.01,FALSE POSITIVE,
12115188,K02396.01,FALSE POSITIVE,0.0000
9850957,K02446.01,FALSE POSITIVE,0.0000
12470954,K00439.02,FALSE POSITIVE,
8189801,K02480.01,CANDIDATE,1.0000
11568224,K03973.01,FALSE POSITIVE,0.0000
7938883,K03974.01,FALSE POSITIVE,0.0000
9280239,K03975.01,CONFIRMED,0.9900
4544571,K03976.01,FALSE POSITIVE,0.0000
3245661,K03977.01,FALSE POSITIVE,0.0000
5618071,K01682.01,FALSE POSITIVE,
6312534,K01689.01,FALSE POSITIVE,0.0000
6470917,K01690.01,FALSE POSITIVE,0.0060
7431709,K07838.01,FALSE POSITIVE,0.0000
6611330,K01691.01,FALSE POSITIVE,0.0000
6699368,K01694.01,FALSE POSITIVE,0.8740
9886255,K01846.01,CONFIRMED,1.0000
9973855,K01966.01,FALSE POSITIVE,0.0020
10019399,K01796.01,FALSE POSITIVE,0.0000
7841368,K07851.01,FALSE POSITIVE,0.0000
10028352,K01957.01,CANDIDATE,1.0000
10031707,K01827.01,FALSE POSITIVE,0.0000
10092312,K01823.01,FALSE POSITIVE,0.0000
10407054,K02500.01,FALSE POSITIVE,0.0000
10880007,K02502.01,FALSE POSITIVE,
8418129,K02515.01,FALSE POSITIVE,
6525185,K02568.01,FALSE POSITIVE,0.0000
10812504,K02570.01,FALSE POSITIVE,0.0000
8107115,K02575.01,FALSE POSITIVE,
10663411,K02584.01,FALSE POSITIVE,
10090219,K03978.01,FALSE POSITIVE,0.0000
9205938,K02162.02,CONFIRMED,0.9200
9899217,K03979.01,FALSE POSITIVE,0.0000
6750902,K03980.01,FALSE POSITIVE,1.0000
5895588,K03981.01,FALSE POSITIVE,0.1320
6803855,K01695.01,CONFIRMED,0.9900
6891366,K01696.01,FALSE POSITIVE,0.0000
7448023,K07839.01,FALSE POSITIVE,0.0000
6891637,K01697.01,FALSE POSITIVE,0.0000
6975615,K01698.01,FALSE POSITIVE,0.0000
7137725,K01699.01,FALSE POSITIVE,0.0000
10153855,K01981.01,CONFIRMED,1.0000
10230571,K01926.01,FALSE POSITIVE,
10294613,K01896.01,FALSE POSITIVE,0.0000
7879648,K07852.01,FALSE POSITIVE,0.0000
10491044,K01763.01,FALSE POSITIVE,0.0000
10614012,K01807.01,FALSE POSITIVE,1.0000
10616415,K01999.01,FALSE POSITIVE,0.0000
6525193,K02653.01,FALSE POSITIVE,0.0000
6866251,K02661.01,FALSE POSITIVE,
7117710,K07817.01,FALSE POSITIVE,0.0000
7762723,K02663.01,CONFIRMED,1.0000
4178606,K02728.01,CONFIRMED,0.9990
5980208,K02742.01,CONFIRMED,1.0000
5303557,K03982.01,FALSE POSITIVE,0.0000
10227863,K03983.01,FALSE POSITIVE,0.0000
7281668,K07829.01,FALSE POSITIVE,0.0000
8036287,K03984.01,CONFIRMED,1.0000
9602562,K03985.01,FALSE POSITIVE,0.0000
10668665,K03986.01,FALSE POSITIVE,0.0000
10407020,K03987.01,FALSE POSITIVE,0.0000
7380829,K01703.01,FALSE POSITIVE,0.0000
7470491,K07840.01,FALSE POSITIVE,0.0000
7768952,K01709.01,FALSE POSITIVE,0.0000
8162790,K01712.01,FALSE POSITIVE,0.0000
9655129,K01714.01,FALSE POSITIVE,0.5540
9899483,K01719.01,FALSE POSITIVE,0.0000
10917681,K01963.01,CANDIDATE,1.0000
7882360,K07853.01,FALSE POSITIVE,0.0000
10965740,K01887.01,FALSE POSITIVE,0.0000
11187436,K01804.01,CONFIRMED,1.0000
11285136,K01774.01,FALSE POSITIVE,0.4480
11298815,K02015.01,FALSE POSITIVE,0.0000
11342573,K01771.01,FALSE POSITIVE,0.0000
7134626,K07818.01,CANDIDATE,0.9990
9823519,K02793.01,CONFIRMED,1.0000
11246161,K02796.01,CANDIDATE,0.9970
7047824,K02806.01,CONFIRMED,1.0000
4479633,K02814.01,FALSE POSITIVE,0.0000
4952341,K02818.01,FALSE POSITIVE,0.0000
8176019,K02843.01,FALSE POSITIVE,
5385491,K03988.01,FALSE POSITIVE,0.0000
11358389,K02163.02,CONFIRMED,1.0000
5551504,K03989.01,FALSE POSITIVE,0.0010
6421503,K03990.01,FALSE POSITIVE,0.0000
10352333,K03991.01,CANDIDATE,1.0000
7538434,K07841.01,FALSE POSITIVE,0.0000
10487119,K01635.01,FALSE POSITIVE,0.0000
10621666,K01636.01,FALSE POSITIVE,0.0000
10747439,K01638.01,FALSE POSITIVE,0.0000
10749128,K01639.01,FALSE POSITIVE,
10813841,K01640.01,FALSE POSITIVE,
10879656,K01642.01,FALSE POSITIVE,0.0000
12253474,K01947.01,CANDIDATE,1.0000
12691412,K01983.01,FALSE POSITIVE,0.0080
5024482,K02041.01,FALSE POSITIVE,0.0000
8175131,K02139.01,FALSE POSITIVE,0.0000
3764879,K02141.01,CANDIDATE,0.0870
7177766,K07819.01,FALSE POSITIVE,0.0000
5513897,K02591.01,FALSE POSITIVE,0.0000
10664416,K02599.01,FALSE POSITIVE,0.0000
9602613,K02612.01,CONFIRMED,0.8560
5807769,K02614.01,CONFIRMED,0.9990
11495766,K02630.01,FALSE POSITIVE,
7282154,K07830.01,FALSE POSITIVE,0.0000
3228988,K03992.01,FALSE POSITIVE,0.0000
2970804,K03993.01,FALSE POSITIVE,0.0000
7552701,K03994.01,FALSE POSITIVE,0.0000
7418173,K03995.01,FALSE POSITIVE,0.0000
3228804,K03996.01,FALSE POSITIVE,0.0000
11045383,K01645.01,FALSE POSITIVE,0.0000
11391667,K01652.01,FALSE POSITIVE,0.0000
11392017,K01653.01,FALSE POSITIVE,0.0020
3446451,K01735.01,FALSE POSITIVE,0.0000
6603756,K01729.01,FALSE POSITIVE,0.9210
8460600,K01730.01,FALSE POSITIVE,0.0000
12121470,K02142.01,FALSE POSITIVE,0.0000
3327993,K02157.01,FALSE POSITIVE,0.0000
5467124,K02161.01,FALSE POSITIVE,0.0000
7906739,K02165.01,FALSE POSITIVE,0.0000
2860114,K02170.01,FALSE POSITIVE,0.0000
8501062,K02176.01,FALSE POSITIVE,
7199644,K07821.01,FALSE POSITIVE,0.0000
11966253,K02772.01,FALSE POSITIVE,0.0000
10275805,K02782.01,FALSE POSITIVE,0.0000
5709889,K02783.01,FALSE POSITIVE,1.0000
3119256,K02784.01,FALSE POSITIVE,0.0000
9943435,K02788.01,FALSE POSITIVE,0.0000
2442359,K03997.01,FALSE POSITIVE,0.0000
7707742,K03998.01,FALSE POSITIVE,0.0000
6041734,K02167.03,CONFIRMED,0.9980
2010191,K03999.01,FALSE POSITIVE,0.0000
5471675,K04000.01,FALSE POSITIVE,0.0000
7601665,K07842.01,CANDIDATE,0.9990
8845574,K01734.01,FALSE POSITIVE,0.0000
2021440,K01987.01,FALSE POSITIVE,0.0000
3122985,K01949.01,FALSE POSITIVE,0.3490
3248019,K01759.01,FALSE POSITIVE,0.0000
3328026,K01994.01,FALSE POSITIVE,0.0000
7116024,K07812.01,FALSE POSITIVE,0.0000
2014991,K02178.01,FALSE POSITIVE,0.0000
12885212,K02184.01,FALSE POSITIVE,0.0010
5894073,K02187.01,FALSE POSITIVE,0.0000
10518424,K02188.01,FALSE POSITIVE,0.0000
4245933,K02190.01,FALSE POSITIVE,0.0000
7199724,K07822.01,FALSE POSITIVE,0.0000
12935144,K02847.01,FALSE POSITIVE,0.0000
6185496,K02858.01,FALSE POSITIVE,0.0000
6606438,K02860.01,CONFIRMED,1.0000
9149789,K02874.01,CANDIDATE,0.9890
12170648,K02875.01,FALSE POSITIVE,0.0000
7051984,K02879.01,CANDIDATE,0.0000
7282168,K07831.01,FALSE POSITIVE,0.0000
9851943,K04001.01,FALSE POSITIVE,0.0000
5773121,K04002.01,CONFIRMED,1.0000
2708420,K04003.01,FALSE POSITIVE,0.0000
4814502,K04004.01,CONFIRMED,1.0000
8142787,K04005.01,CONFIRMED,0.9970
7613620,K07843.01,CANDIDATE,0.8000
3345675,K01772.01,CANDIDATE,0.0000
3654950,K01766.01,FALSE POSITIVE,0.0000
3836453,K01903.01,FALSE POSITIVE,0.0000
3952651,K01912.01,FALSE POSITIVE,0.0010
3966262,K01811.01,FALSE POSITIVE,0.0000
4144231,K01791.01,FALSE POSITIVE,0.0000
9964670,K02192.01,FALSE POSITIVE,0.0000
6209798,K02196.01,FALSE POSITIVE,0.0000
6525249,K02197.01,FALSE POSITIVE,0.0000
11075429,K02198.01,CONFIRMED,0.9910
11705004,K02199.01,CONFIRMED,0.9930
6137681,K03932.01,FALSE POSITIVE,0.0000
11244682,K03933.01,CONFIRMED,1.0000
9655419,K03934.01,FALSE POSITIVE,0.0000
5895158,K03935.01,CONFIRMED,1.0000
4947556,K03936.01,CANDIDATE,0.0000
7287028,K07832.01,CANDIDATE,0.4650
5471690,K04006.01,FALSE POSITIVE,0.0000
8376848,K04007.01,CANDIDATE,0.9640
5350447,K04008.01,FALSE POSITIVE,0.0000
4173026,K02172.02,CONFIRMED,0.9910
8934103,K04009.01,CONFIRMED,0.9970
7618364,K07844.01,FALSE POSITIVE,0.0000
4150390,K01768.01,FALSE POSITIVE,0.0000
4851464,K01757.01,FALSE POSITIVE,0.0010
4913000,K01775.01,FALSE POSITIVE,0.0000
4945877,K01936.01,FALSE POSITIVE,1.0000
5110423,K01777.01,FALSE POSITIVE,0.0000
2581191,K02203.01,FALSE POSITIVE,0.0000
7379385,K02207.01,FALSE POSITIVE,0.0000
6199702,K02211.01,FALSE POSITIVE,0.0000
6307083,K02050.01,FALSE POSITIVE,0.0000
6780158,K02231.01,FALSE POSITIVE,0.0000
7199756,K07823.01,FALSE POSITIVE,0.0000
4947556,K03936.02,CONFIRMED,0.9100
7362696,K03937.01,FALSE POSITIVE,0.0000
3865595,K03938.01,FALSE POSITIVE,0.0000
9593528,K03939.01,FALSE POSITIVE,1.0000
5195945,K03940.01,FALSE POSITIVE,0.0000
7300182,K07833.01,CANDIDATE,0.9230
5288577,K04010.01,FALSE POSITIVE,0.0000
11969988,K04011.01,FALSE POSITIVE,0.4950
8483258,K04012.01,FALSE POSITIVE,
4832225,K04013.01,FALSE POSITIVE,0.0000
9009953,K04014.01,CONFIRMED,0.9820
7664272,K07845.01,FALSE POSITIVE,0.1460
5302006,K01755.01,FALSE POSITIVE,0.0000
5306720,K01991.01,FALSE POSITIVE,0.0000
5389540,K01836.01,FALSE POSITIVE,0.0010
5444384,K01778.01,FALSE POSITIVE,0.0000
5450814,K01780.01,FALSE POSITIVE,0.0000
7116519,K07813.01,FALSE POSITIVE,0.0000
9635510,K02234.01,FALSE POSITIVE,0.0000
8076630,K02235.01,FALSE POSITIVE,0.0000
4077901,K02239.01,FALSE POSITIVE,0.0000
10271691,K02240.01,FALSE POSITIVE,
10544677,K02244.01,FALSE POSITIVE,0.0020
7199883,K07824.01,FALSE POSITIVE,0.0000
9904006,K02135.02,CANDIDATE,1.0000
8552587,K03941.01,FALSE POSITIVE,0.0000
6019872,K03942.01,FALSE POSITIVE,0.0000
7679812,K03943.01,CONFIRMED,0.9740
4864734,K03944.01,FALSE POSITIVE,0.0000
7366501,K07834.01,CANDIDATE,0.8020
8282846,K04015.01,CONFIRMED,1.0000
5938970,K04016.01,CONFIRMED,1.0000
8381693,K04017.01,FALSE POSITIVE,0.0000
4929299,K04018.01,FALSE POSITIVE,0.0000
7375348,K00266.01,CONFIRMED,1.0000
10223615,K00065.01,FALSE POSITIVE,
3342463,K00383.01,FALSE POSITIVE,
6680177,K00860.01,FALSE POSITIVE,
5565497,K01789.01,FALSE POSITIVE,0.0000
5730389,K01956.01,FALSE POSITIVE,0.0000
5802478,K01834.01,FALSE POSITIVE,0.0000
5942093,K01995.01,FALSE POSITIVE,1.0000
5992270,K01855.01,FALSE POSITIVE,0.0250
7117126,K07814.01,FALSE POSITIVE,0.0000
4761060,K02249.01,FALSE POSITIVE,0.0000
5479802,K02251.01,FALSE POSITIVE,0.0000
5607631,K02254.01,FALSE POSITIVE,0.0000
4951249,K02258.01,FALSE POSITIVE,0.0000
9156585,K02054.01,FALSE POSITIVE,0.0000
3121340,K03945.01,FALSE POSITIVE,0.0000
8636434,K03946.01,CONFIRMED,0.9880
5952366,K03947.01,FALSE POSITIVE,0.0000
5952366,K03947.02,FALSE POSITIVE,0.0000
6045250,K03948.01,FALSE POSITIVE,0.0000
5598595,K03949.01,FALSE POSITIVE,0.0000
6681233,K00562.01,FALSE POSITIVE,
7296438,K00364.01,CANDIDATE,
7351237,K00879.01,FALSE POSITIVE,
7436215,K00885.01,FALSE POSITIVE,
9763754,K00589.01,FALSE POSITIVE,
10216045,K00594.01,FALSE POSITIVE,
8846163,K00962.01,FALSE POSITIVE,
12366681,K00973.01,FALSE POSITIVE,
1996399,K01026.01,FALSE POSITIVE,
2697169,K01027.01,FALSE POSITIVE,
8435247,K01131.01,FALSE POSITIVE,0.9740
8332986,K01137.01,FALSE POSITIVE,0.0000
9425139,K01411.01,CANDIDATE,0.9950
6364327,K01744.01,FALSE POSITIVE,0.0000
6762829,K01740.01,FALSE POSITIVE,0.0000
7369865,K01918.01,FALSE POSITIVE,0.0000
7593110,K01748.01,FALSE POSITIVE,0.0040
7810483,K01943.01,CONFIRMED,0.9940
7117147,K07815.01,FALSE POSITIVE,0.0000
6634133,K02262.01,FALSE POSITIVE,0.0000
7021534,K02267.01,FALSE POSITIVE,0.0000
9277210,K02268.01,FALSE POSITIVE,
9728465,K02270.01,FALSE POSITIVE,0.0000
7124026,K02275.01,FALSE POSITIVE,0.0130
7200485,K07825.01,FALSE POSITIVE,0.0000
9904006,K02135.03,CONFIRMED,0.9990
4544572,K03950.01,FALSE POSITIVE,0.0000
5738634,K03951.01,FALSE POSITIVE,0.0000
10152836,K03952.01,FALSE POSITIVE,0.0000
10651816,K03953.01,FALSE POSITIVE,0.0000
7367164,K07835.01,CANDIDATE,0.8250
6964043,K01351.01,FALSE POSITIVE,0.0000
3644523,K01195.01,FALSE POSITIVE,0.0000
11909686,K01483.01,FALSE POSITIVE,0.0000
6678383,K00111.04,FALSE POSITIVE,
12644769,K01611.01,FALSE POSITIVE,0.0000
6233890,K01624.01,FALSE POSITIVE,0.0000
7671950,K07846.01,CANDIDATE,0.9390
7918172,K01817.01,FALSE POSITIVE,0.0000
8009496,K01869.01,FALSE POSITIVE,0.0000
8081187,K01951.01,CONFIRMED,0.9990
8111919,K02030.01,FALSE POSITIVE,0.0000
8127586,K01752.01,FALSE POSITIVE,0.0000
7117485,K07816.01,FALSE POSITIVE,0.0000
2860793,K02277.01,FALSE POSITIVE,0.0000
3851130,K02284.01,FALSE POSITIVE,0.0000
7257363,K02292.01,FALSE POSITIVE,0.0000
11922722,K02301.01,FALSE POSITIVE,0.0000
12061969,K02061.01,CONFIRMED,0.0000
7203326,K07826.01,FALSE POSITIVE,0.0000
8030339,K03954.01,FALSE POSITIVE,0.0000
9899414,K03955.01,FALSE POSITIVE,0.0000
5471059,K03956.01,FALSE POSITIVE,0.0000
7458309,K03957.01,FALSE POSITIVE,0.0000
7777372,K03958.01,FALSE POSITIVE,0.0000
7377200,K07836.01,FALSE POSITIVE,0.0000
6312314,K01625.01,FALSE POSITIVE,0.0000
6387969,K01617.01,FALSE POSITIVE,
6468337,K01620.01,FALSE POSITIVE,0.0000
9084778,K01631.01,CANDIDATE,0.0000
10357040,K01634.01,FALSE POSITIVE,
10514429,K01614.01,FALSE POSITIVE,0.0000
7747103,K07847.01,CANDIDATE,0.1810
8127607,K01919.01,FALSE POSITIVE,
8129042,K01743.01,FALSE POSITIVE,
8180020,K01741.01,FALSE POSITIVE,0.0020
8223328,K01767.01,FALSE POSITIVE,0.0000
8444552,K01769.01,FALSE POSITIVE,0.0000
6342333,K02065.01,CONFIRMED,0.9680
10674871,K02068.01,CANDIDATE,0.8900
6032517,K02070.01,FALSE POSITIVE,0.0000
4768846,K02077.01,FALSE POSITIVE,0.0000
8260234,K02085.01,FALSE POSITIVE,0.0000
